precision,recall,f1-score,support
0.9491525423728814,0.9781659388646288,0.9634408602150538,458.0
0.9559471365638766,0.9004149377593361,0.9273504273504273,241.0
0.9513590844062947,0.9513590844062947,0.9513590844062947,0.9513590844062947
0.952549839468379,0.9392904383119824,0.9453956437827405,699.0
0.9514951706991043,0.9513590844062947,0.950997663762443,699.0
